# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
643,Pre-Flop,0,-3150,3150,RAISE,98,"['As', '3d']","['6h', '9s']","['4d', '4s']",,,2,2
643,Pre-Flop,1,-3150,3150,CALL,0,"['As', '3d']","['6h', '9s']","['4d', '4s']",,,2,2
643,Flop,1,-3150,3150,CHECK,0,"['As', '3d']","['6h', '9s']","['4d', '4s', '3s']",,,100,100
643,Flop,0,-3150,3150,CHECK,0,"['As', '3d']","['6h', '9s']","['4d', '4s', '3s']",,,100,100
643,Turn,1,-3150,3150,CHECK,0,"['As', '3d']","['6h', '9s']","['4d', '4s', '3s', '2h']",,,100,100
643,Turn,0,-3150,3150,CHECK,0,"['As', '3d']","['6h', '9s']","['4d', '4s', '3s', '2h']",,,100,100
643,River,1,-3150,3150,CHECK,0,"['As', '3d']","['6h', '9s']","['4d', '4s', '3s', '2h', 'Ah']",,,100,100
643,River,0,-3150,3150,CHECK,0,"['As', '3d']","['6h', '9s']","['4d', '4s', '3s', '2h', 'Ah']",,,100,100
644,Pre-Flop,0,-3050,3050,RAISE,98,"['4h', '8d']","['8s', '7d']","['6h', '5h']",,,1,1
644,Pre-Flop,1,-3050,3050,CALL,0,"['4h', '8d']","['8s', '7d']","['6h', '5h']",,,2,2
644,Flop,0,-3050,3050,CHECK,0,"['4h', '8d']","['8s', '7d']","['6h', '5h', '2d']",,,100,100
644,Flop,1,-3050,3050,CHECK,0,"['4h', '8d']","['8s', '7d']","['6h', '5h', '2d']",,,100,100
644,Turn,0,-3050,3050,CHECK,0,"['4h', '8d']","['8s', '7d']","['6h', '5h', '2d', '7h']",,,100,100
644,Turn,1,-3050,3050,CHECK,0,"['4h', '8d']","['8s', '7d']","['6h', '5h', '2d', '7h']",,,100,100
644,River,0,-3050,3050,CHECK,0,"['4h', '8d']","['8s', '7d']","['6h', '5h', '2d', '7h', '5s']",,,100,100
644,River,1,-3050,3050,CHECK,0,"['4h', '8d']","['8s', '7d']","['6h', '5h', '2d', '7h', '5s']",,,100,100
645,Pre-Flop,1,-2950,2950,CALL,0,"['As', '4s']","['3h', '4h']","['7s', '9h']",,,1,1
645,Pre-Flop,0,-2950,2950,RAISE,98,"['As', '4s']","['3h', '4h']","['7s', '9h']",,,2,2
645,Pre-Flop,1,-2950,2950,DISCARD,0,"['As', '4s']","['3h', '4h']","['7s', '9h']",,,2,2
645,Pre-Flop,1,-2950,2950,FOLD,0,"['As', '4s']","['3h', '5h']","['7s', '9h']",,4h,2,2
646,Pre-Flop,0,-2948,2948,RAISE,98,"['6s', '6h']","['9h', '6d']","['7s', 'Ah']",,,1,1
646,Pre-Flop,1,-2948,2948,CALL,0,"['6s', '6h']","['9h', '6d']","['7s', 'Ah']",,,2,2
646,Flop,0,-2948,2948,CHECK,0,"['6s', '6h']","['9h', '6d']","['7s', 'Ah', '8s']",,,100,100
646,Flop,1,-2948,2948,CHECK,0,"['6s', '6h']","['9h', '6d']","['7s', 'Ah', '8s']",,,100,100
646,Turn,0,-2948,2948,CHECK,0,"['6s', '6h']","['9h', '6d']","['7s', 'Ah', '8s', '9s']",,,100,100
646,Turn,1,-2948,2948,CHECK,0,"['6s', '6h']","['9h', '6d']","['7s', 'Ah', '8s', '9s']",,,100,100
646,River,0,-2948,2948,CHECK,0,"['6s', '6h']","['9h', '6d']","['7s', 'Ah', '8s', '9s', '8d']",,,100,100
646,River,1,-2948,2948,CHECK,0,"['6s', '6h']","['9h', '6d']","['7s', 'Ah', '8s', '9s', '8d']",,,100,100
647,Pre-Flop,1,-2948,2948,CALL,0,"['2d', '7h']","['7d', '6h']","['As', '4h']",,,1,1
647,Pre-Flop,0,-2948,2948,RAISE,98,"['2d', '7h']","['7d', '6h']","['As', '4h']",,,2,2
647,Pre-Flop,1,-2948,2948,CALL,0,"['2d', '7h']","['7d', '6h']","['As', '4h']",,,2,2
647,Flop,1,-2948,2948,CHECK,0,"['2d', '7h']","['7d', '6h']","['As', '4h', '5s']",,,100,100
647,Flop,0,-2948,2948,CHECK,0,"['2d', '7h']","['7d', '6h']","['As', '4h', '5s']",,,100,100
647,Turn,1,-2948,2948,CHECK,0,"['2d', '7h']","['7d', '6h']","['As', '4h', '5s', '8d']",,,100,100
647,Turn,0,-2948,2948,CHECK,0,"['2d', '7h']","['7d', '6h']","['As', '4h', '5s', '8d']",,,100,100
647,River,1,-2948,2948,CHECK,0,"['2d', '7h']","['7d', '6h']","['As', '4h', '5s', '8d', '9h']",,,100,100
647,River,0,-2948,2948,CHECK,0,"['2d', '7h']","['7d', '6h']","['As', '4h', '5s', '8d', '9h']",,,100,100
648,Pre-Flop,0,-3048,3048,RAISE,98,"['9s', '4d']","['4h', '4s']","['8d', '6h']",,,1,1
648,Pre-Flop,1,-3048,3048,DISCARD,0,"['9s', '4d']","['4h', '4s']","['8d', '6h']",,,2,2
648,Pre-Flop,1,-3048,3048,FOLD,0,"['9s', '4d']","['4h', '9d']","['8d', '6h']",,4s,2,2
649,Pre-Flop,1,-3046,3046,CALL,0,"['As', '7d']","['5d', '8d']","['Ah', '3s']",,,1,1
649,Pre-Flop,0,-3046,3046,RAISE,98,"['As', '7d']","['5d', '8d']","['Ah', '3s']",,,2,2
649,Pre-Flop,1,-3046,3046,CALL,0,"['As', '7d']","['5d', '8d']","['Ah', '3s']",,,2,2
649,Flop,1,-3046,3046,CHECK,0,"['As', '7d']","['5d', '8d']","['Ah', '3s', '4h']",,,100,100
649,Flop,0,-3046,3046,CHECK,0,"['As', '7d']","['5d', '8d']","['Ah', '3s', '4h']",,,100,100
649,Turn,1,-3046,3046,CHECK,0,"['As', '7d']","['5d', '8d']","['Ah', '3s', '4h', '5h']",,,100,100
649,Turn,0,-3046,3046,CHECK,0,"['As', '7d']","['5d', '8d']","['Ah', '3s', '4h', '5h']",,,100,100
649,River,1,-3046,3046,CHECK,0,"['As', '7d']","['5d', '8d']","['Ah', '3s', '4h', '5h', '4s']",,,100,100
649,River,0,-3046,3046,CHECK,0,"['As', '7d']","['5d', '8d']","['Ah', '3s', '4h', '5h', '4s']",,,100,100
650,Pre-Flop,0,-2946,2946,RAISE,98,"['9h', '9s']","['2d', '5h']","['8d', '3h']",,,1,1
650,Pre-Flop,1,-2946,2946,DISCARD,0,"['9h', '9s']","['2d', '5h']","['8d', '3h']",,,2,2
650,Pre-Flop,1,-2946,2946,CALL,0,"['9h', '9s']","['6h', '5h']","['8d', '3h']",,2d,2,2
650,Flop,0,-2946,2946,CHECK,0,"['9h', '9s']","['6h', '5h']","['8d', '3h', '9d']",,2d,100,100
650,Flop,1,-2946,2946,CHECK,0,"['9h', '9s']","['6h', '5h']","['8d', '3h', '9d']",,2d,100,100
650,Turn,0,-2946,2946,CHECK,0,"['9h', '9s']","['6h', '5h']","['8d', '3h', '9d', '4s']",,2d,100,100
650,Turn,1,-2946,2946,CHECK,0,"['9h', '9s']","['6h', '5h']","['8d', '3h', '9d', '4s']",,2d,100,100
650,River,0,-2946,2946,CHECK,0,"['9h', '9s']","['6h', '5h']","['8d', '3h', '9d', '4s', '2s']",,2d,100,100
650,River,1,-2946,2946,CHECK,0,"['9h', '9s']","['6h', '5h']","['8d', '3h', '9d', '4s', '2s']",,2d,100,100
651,Pre-Flop,1,-3046,3046,CALL,0,"['9h', 'Ad']","['3s', '8h']","['6s', '8d']",,,1,1
651,Pre-Flop,0,-3046,3046,RAISE,98,"['9h', 'Ad']","['3s', '8h']","['6s', '8d']",,,2,2
651,Pre-Flop,1,-3046,3046,DISCARD,0,"['9h', 'Ad']","['3s', '8h']","['6s', '8d']",,,2,2
651,Pre-Flop,1,-3046,3046,FOLD,0,"['9h', 'Ad']","['3s', '5s']","['6s', '8d']",,8h,2,2
652,Pre-Flop,0,-3044,3044,RAISE,98,"['9h', '4h']","['3d', '6s']","['2s', '7s']",,,1,1
652,Pre-Flop,1,-3044,3044,DISCARD,0,"['9h', '4h']","['3d', '6s']","['2s', '7s']",,,2,2
652,Pre-Flop,1,-3044,3044,FOLD,0,"['9h', '4h']","['3d', '4d']","['2s', '7s']",,6s,2,2
653,Pre-Flop,1,-3042,3042,CALL,0,"['3s', '8d']","['8s', '7s']","['Ad', '4s']",,,1,1
653,Pre-Flop,0,-3042,3042,RAISE,98,"['3s', '8d']","['8s', '7s']","['Ad', '4s']",,,2,2
653,Pre-Flop,1,-3042,3042,CALL,0,"['3s', '8d']","['8s', '7s']","['Ad', '4s']",,,2,2
653,Flop,1,-3042,3042,CHECK,0,"['3s', '8d']","['8s', '7s']","['Ad', '4s', '2h']",,,100,100
653,Flop,0,-3042,3042,CHECK,0,"['3s', '8d']","['8s', '7s']","['Ad', '4s', '2h']",,,100,100
653,Turn,1,-3042,3042,CHECK,0,"['3s', '8d']","['8s', '7s']","['Ad', '4s', '2h', '3h']",,,100,100
653,Turn,0,-3042,3042,CHECK,0,"['3s', '8d']","['8s', '7s']","['Ad', '4s', '2h', '3h']",,,100,100
653,River,1,-3042,3042,CHECK,0,"['3s', '8d']","['8s', '7s']","['Ad', '4s', '2h', '3h', '7d']",,,100,100
653,River,0,-3042,3042,CHECK,0,"['3s', '8d']","['8s', '7s']","['Ad', '4s', '2h', '3h', '7d']",,,100,100
654,Pre-Flop,0,-3142,3142,RAISE,98,"['3d', '2s']","['9h', '6h']","['2h', '7h']",,,1,1
654,Pre-Flop,1,-3142,3142,CALL,0,"['3d', '2s']","['9h', '6h']","['2h', '7h']",,,2,2
654,Flop,0,-3142,3142,CHECK,0,"['3d', '2s']","['9h', '6h']","['2h', '7h', '4h']",,,100,100
654,Flop,1,-3142,3142,CHECK,0,"['3d', '2s']","['9h', '6h']","['2h', '7h', '4h']",,,100,100
654,Turn,0,-3142,3142,CHECK,0,"['3d', '2s']","['9h', '6h']","['2h', '7h', '4h', '3s']",,,100,100
654,Turn,1,-3142,3142,CHECK,0,"['3d', '2s']","['9h', '6h']","['2h', '7h', '4h', '3s']",,,100,100
654,River,0,-3142,3142,CHECK,0,"['3d', '2s']","['9h', '6h']","['2h', '7h', '4h', '3s', '4d']",,,100,100
654,River,1,-3142,3142,CHECK,0,"['3d', '2s']","['9h', '6h']","['2h', '7h', '4h', '3s', '4d']",,,100,100
655,Pre-Flop,1,-3242,3242,CALL,0,"['2s', '7d']","['As', '8s']","['6h', 'Ad']",,,1,1
655,Pre-Flop,0,-3242,3242,RAISE,98,"['2s', '7d']","['As', '8s']","['6h', 'Ad']",,,2,2
655,Pre-Flop,1,-3242,3242,CALL,0,"['2s', '7d']","['As', '8s']","['6h', 'Ad']",,,2,2
655,Flop,1,-3242,3242,CHECK,0,"['2s', '7d']","['As', '8s']","['6h', 'Ad', 'Ah']",,,100,100
655,Flop,0,-3242,3242,CHECK,0,"['2s', '7d']","['As', '8s']","['6h', 'Ad', 'Ah']",,,100,100
655,Turn,1,-3242,3242,CHECK,0,"['2s', '7d']","['As', '8s']","['6h', 'Ad', 'Ah', '8d']",,,100,100
655,Turn,0,-3242,3242,CHECK,0,"['2s', '7d']","['As', '8s']","['6h', 'Ad', 'Ah', '8d']",,,100,100
655,River,1,-3242,3242,CHECK,0,"['2s', '7d']","['As', '8s']","['6h', 'Ad', 'Ah', '8d', '3d']",,,100,100
655,River,0,-3242,3242,CHECK,0,"['2s', '7d']","['As', '8s']","['6h', 'Ad', 'Ah', '8d', '3d']",,,100,100
656,Pre-Flop,0,-3342,3342,RAISE,98,"['9d', '6d']","['8s', 'Ad']","['7s', 'Ah']",,,1,1
656,Pre-Flop,1,-3342,3342,CALL,0,"['9d', '6d']","['8s', 'Ad']","['7s', 'Ah']",,,2,2
656,Flop,0,-3342,3342,CHECK,0,"['9d', '6d']","['8s', 'Ad']","['7s', 'Ah', '2d']",,,100,100
656,Flop,1,-3342,3342,CHECK,0,"['9d', '6d']","['8s', 'Ad']","['7s', 'Ah', '2d']",,,100,100
656,Turn,0,-3342,3342,CHECK,0,"['9d', '6d']","['8s', 'Ad']","['7s', 'Ah', '2d', '8h']",,,100,100
656,Turn,1,-3342,3342,CHECK,0,"['9d', '6d']","['8s', 'Ad']","['7s', 'Ah', '2d', '8h']",,,100,100
656,River,0,-3342,3342,CHECK,0,"['9d', '6d']","['8s', 'Ad']","['7s', 'Ah', '2d', '8h', '5h']",,,100,100
656,River,1,-3342,3342,CHECK,0,"['9d', '6d']","['8s', 'Ad']","['7s', 'Ah', '2d', '8h', '5h']",,,100,100
657,Pre-Flop,1,-3242,3242,CALL,0,"['7h', 'Ah']","['3s', '5d']","['9h', '5h']",,,1,1
657,Pre-Flop,0,-3242,3242,RAISE,98,"['7h', 'Ah']","['3s', '5d']","['9h', '5h']",,,2,2
657,Pre-Flop,1,-3242,3242,DISCARD,0,"['7h', 'Ah']","['3s', '5d']","['9h', '5h']",,,2,2
657,Pre-Flop,1,-3242,3242,CALL,0,"['7h', 'Ah']","['9s', '5d']","['9h', '5h']",,3s,2,2
657,Flop,1,-3242,3242,CHECK,0,"['7h', 'Ah']","['9s', '5d']","['9h', '5h', '6h']",,3s,100,100
657,Flop,0,-3242,3242,CHECK,0,"['7h', 'Ah']","['9s', '5d']","['9h', '5h', '6h']",,3s,100,100
657,Turn,1,-3242,3242,CHECK,0,"['7h', 'Ah']","['9s', '5d']","['9h', '5h', '6h', '7d']",,3s,100,100
657,Turn,0,-3242,3242,CHECK,0,"['7h', 'Ah']","['9s', '5d']","['9h', '5h', '6h', '7d']",,3s,100,100
657,River,1,-3242,3242,CHECK,0,"['7h', 'Ah']","['9s', '5d']","['9h', '5h', '6h', '7d', '2s']",,3s,100,100
657,River,0,-3242,3242,CHECK,0,"['7h', 'Ah']","['9s', '5d']","['9h', '5h', '6h', '7d', '2s']",,3s,100,100
658,Pre-Flop,0,-3142,3142,RAISE,98,"['7d', '3s']","['6d', '7h']","['2h', '2d']",,,1,1
658,Pre-Flop,1,-3142,3142,CALL,0,"['7d', '3s']","['6d', '7h']","['2h', '2d']",,,2,2
658,Flop,0,-3142,3142,CHECK,0,"['7d', '3s']","['6d', '7h']","['2h', '2d', '8h']",,,100,100
658,Flop,1,-3142,3142,CHECK,0,"['7d', '3s']","['6d', '7h']","['2h', '2d', '8h']",,,100,100
658,Turn,0,-3142,3142,CHECK,0,"['7d', '3s']","['6d', '7h']","['2h', '2d', '8h', '9h']",,,100,100
658,Turn,1,-3142,3142,CHECK,0,"['7d', '3s']","['6d', '7h']","['2h', '2d', '8h', '9h']",,,100,100
658,River,0,-3142,3142,CHECK,0,"['7d', '3s']","['6d', '7h']","['2h', '2d', '8h', '9h', '9d']",,,100,100
658,River,1,-3142,3142,CHECK,0,"['7d', '3s']","['6d', '7h']","['2h', '2d', '8h', '9h', '9d']",,,100,100
659,Pre-Flop,1,-3142,3142,CALL,0,"['7s', '8d']","['Ad', 'As']","['3d', '4s']",,,1,1
659,Pre-Flop,0,-3142,3142,RAISE,98,"['7s', '8d']","['Ad', 'As']","['3d', '4s']",,,2,2
659,Pre-Flop,1,-3142,3142,CALL,0,"['7s', '8d']","['Ad', 'As']","['3d', '4s']",,,2,2
659,Flop,1,-3142,3142,CHECK,0,"['7s', '8d']","['Ad', 'As']","['3d', '4s', '2d']",,,100,100
659,Flop,0,-3142,3142,CHECK,0,"['7s', '8d']","['Ad', 'As']","['3d', '4s', '2d']",,,100,100
659,Turn,1,-3142,3142,CHECK,0,"['7s', '8d']","['Ad', 'As']","['3d', '4s', '2d', '7d']",,,100,100
659,Turn,0,-3142,3142,CHECK,0,"['7s', '8d']","['Ad', 'As']","['3d', '4s', '2d', '7d']",,,100,100
659,River,1,-3142,3142,CHECK,0,"['7s', '8d']","['Ad', 'As']","['3d', '4s', '2d', '7d', '2s']",,,100,100
659,River,0,-3142,3142,CHECK,0,"['7s', '8d']","['Ad', 'As']","['3d', '4s', '2d', '7d', '2s']",,,100,100
660,Pre-Flop,0,-3242,3242,RAISE,98,"['2d', '2h']","['9h', '2s']","['6h', '6s']",,,1,1
660,Pre-Flop,1,-3242,3242,DISCARD,0,"['2d', '2h']","['9h', '2s']","['6h', '6s']",,,2,2
660,Pre-Flop,1,-3242,3242,FOLD,0,"['2d', '2h']","['5d', '2s']","['6h', '6s']",,9h,2,2
661,Pre-Flop,1,-3240,3240,CALL,0,"['3d', '9h']","['3s', '5s']","['Ah', '6h']",,,1,1
661,Pre-Flop,0,-3240,3240,RAISE,98,"['3d', '9h']","['3s', '5s']","['Ah', '6h']",,,2,2
661,Pre-Flop,1,-3240,3240,DISCARD,0,"['3d', '9h']","['3s', '5s']","['Ah', '6h']",,,2,2
661,Pre-Flop,1,-3240,3240,CALL,0,"['3d', '9h']","['8d', '5s']","['Ah', '6h']",,3s,2,2
661,Flop,1,-3240,3240,CHECK,0,"['3d', '9h']","['8d', '5s']","['Ah', '6h', '4h']",,3s,100,100
661,Flop,0,-3240,3240,CHECK,0,"['3d', '9h']","['8d', '5s']","['Ah', '6h', '4h']",,3s,100,100
661,Turn,1,-3240,3240,CHECK,0,"['3d', '9h']","['8d', '5s']","['Ah', '6h', '4h', '4d']",,3s,100,100
661,Turn,0,-3240,3240,CHECK,0,"['3d', '9h']","['8d', '5s']","['Ah', '6h', '4h', '4d']",,3s,100,100
661,River,1,-3240,3240,CHECK,0,"['3d', '9h']","['8d', '5s']","['Ah', '6h', '4h', '4d', '2d']",,3s,100,100
661,River,0,-3240,3240,CHECK,0,"['3d', '9h']","['8d', '5s']","['Ah', '6h', '4h', '4d', '2d']",,3s,100,100
662,Pre-Flop,0,-3140,3140,RAISE,98,"['6h', '8h']","['4h', '6s']","['9h', '7s']",,,1,1
662,Pre-Flop,1,-3140,3140,DISCARD,0,"['6h', '8h']","['4h', '6s']","['9h', '7s']",,,2,2
662,Pre-Flop,1,-3140,3140,FOLD,0,"['6h', '8h']","['4h', '7d']","['9h', '7s']",,6s,2,2
663,Pre-Flop,1,-3138,3138,CALL,0,"['4s', '5s']","['4d', '4h']","['9s', '2h']",,,1,1
663,Pre-Flop,0,-3138,3138,RAISE,98,"['4s', '5s']","['4d', '4h']","['9s', '2h']",,,2,2
663,Pre-Flop,1,-3138,3138,CALL,0,"['4s', '5s']","['4d', '4h']","['9s', '2h']",,,2,2
663,Flop,1,-3138,3138,CHECK,0,"['4s', '5s']","['4d', '4h']","['9s', '2h', '9h']",,,100,100
663,Flop,0,-3138,3138,CHECK,0,"['4s', '5s']","['4d', '4h']","['9s', '2h', '9h']",,,100,100
663,Turn,1,-3138,3138,CHECK,0,"['4s', '5s']","['4d', '4h']","['9s', '2h', '9h', '8s']",,,100,100
663,Turn,0,-3138,3138,CHECK,0,"['4s', '5s']","['4d', '4h']","['9s', '2h', '9h', '8s']",,,100,100
663,River,1,-3138,3138,CHECK,0,"['4s', '5s']","['4d', '4h']","['9s', '2h', '9h', '8s', '6h']",,,100,100
663,River,0,-3138,3138,CHECK,0,"['4s', '5s']","['4d', '4h']","['9s', '2h', '9h', '8s', '6h']",,,100,100
664,Pre-Flop,0,-3238,3238,RAISE,98,"['7d', 'As']","['9s', '8d']","['8h', '4s']",,,1,1
664,Pre-Flop,1,-3238,3238,CALL,0,"['7d', 'As']","['9s', '8d']","['8h', '4s']",,,2,2
664,Flop,0,-3238,3238,CHECK,0,"['7d', 'As']","['9s', '8d']","['8h', '4s', '8s']",,,100,100
664,Flop,1,-3238,3238,CHECK,0,"['7d', 'As']","['9s', '8d']","['8h', '4s', '8s']",,,100,100
664,Turn,0,-3238,3238,CHECK,0,"['7d', 'As']","['9s', '8d']","['8h', '4s', '8s', '6h']",,,100,100
664,Turn,1,-3238,3238,CHECK,0,"['7d', 'As']","['9s', '8d']","['8h', '4s', '8s', '6h']",,,100,100
664,River,0,-3238,3238,CHECK,0,"['7d', 'As']","['9s', '8d']","['8h', '4s', '8s', '6h', '2h']",,,100,100
664,River,1,-3238,3238,CHECK,0,"['7d', 'As']","['9s', '8d']","['8h', '4s', '8s', '6h', '2h']",,,100,100
665,Pre-Flop,1,-3338,3338,CALL,0,"['3s', '7d']","['5s', '8h']","['9h', 'Ah']",,,1,1
665,Pre-Flop,0,-3338,3338,RAISE,98,"['3s', '7d']","['5s', '8h']","['9h', 'Ah']",,,2,2
665,Pre-Flop,1,-3338,3338,CALL,0,"['3s', '7d']","['5s', '8h']","['9h', 'Ah']",,,2,2
665,Flop,1,-3338,3338,CHECK,0,"['3s', '7d']","['5s', '8h']","['9h', 'Ah', '9s']",,,100,100
665,Flop,0,-3338,3338,CHECK,0,"['3s', '7d']","['5s', '8h']","['9h', 'Ah', '9s']",,,100,100
665,Turn,1,-3338,3338,CHECK,0,"['3s', '7d']","['5s', '8h']","['9h', 'Ah', '9s', '7s']",,,100,100
665,Turn,0,-3338,3338,CHECK,0,"['3s', '7d']","['5s', '8h']","['9h', 'Ah', '9s', '7s']",,,100,100
665,River,1,-3338,3338,CHECK,0,"['3s', '7d']","['5s', '8h']","['9h', 'Ah', '9s', '7s', 'As']",,,100,100
665,River,0,-3338,3338,CHECK,0,"['3s', '7d']","['5s', '8h']","['9h', 'Ah', '9s', '7s', 'As']",,,100,100
666,Pre-Flop,0,-3438,3438,RAISE,98,"['2s', '7h']","['2h', '5d']","['5s', 'Ad']",,,1,1
666,Pre-Flop,1,-3438,3438,DISCARD,0,"['2s', '7h']","['2h', '5d']","['5s', 'Ad']",,,2,2
666,Pre-Flop,1,-3438,3438,FOLD,0,"['2s', '7h']","['2h', '6d']","['5s', 'Ad']",,5d,2,2
667,Pre-Flop,1,-3436,3436,CALL,0,"['6d', '9d']","['8h', '4s']","['8d', '8s']",,,1,1
667,Pre-Flop,0,-3436,3436,RAISE,98,"['6d', '9d']","['8h', '4s']","['8d', '8s']",,,2,2
667,Pre-Flop,1,-3436,3436,DISCARD,0,"['6d', '9d']","['8h', '4s']","['8d', '8s']",,,2,2
667,Pre-Flop,1,-3436,3436,FOLD,0,"['6d', '9d']","['3h', '4s']","['8d', '8s']",,8h,2,2
668,Pre-Flop,0,-3434,3434,RAISE,98,"['3d', '5h']","['2d', '6d']","['9h', 'Ah']",,,1,1
668,Pre-Flop,1,-3434,3434,DISCARD,0,"['3d', '5h']","['2d', '6d']","['9h', 'Ah']",,,2,2
668,Pre-Flop,1,-3434,3434,FOLD,0,"['3d', '5h']","['2d', '3s']","['9h', 'Ah']",,6d,2,2
669,Pre-Flop,1,-3432,3432,CALL,0,"['8s', '6h']","['3s', '7s']","['7d', '3d']",,,1,1
669,Pre-Flop,0,-3432,3432,RAISE,98,"['8s', '6h']","['3s', '7s']","['7d', '3d']",,,2,2
669,Pre-Flop,1,-3432,3432,DISCARD,0,"['8s', '6h']","['3s', '7s']","['7d', '3d']",,,2,2
669,Pre-Flop,1,-3432,3432,FOLD,0,"['8s', '6h']","['3s', '6d']","['7d', '3d']",,7s,2,2
670,Pre-Flop,0,-3430,3430,RAISE,98,"['9h', '5d']","['7s', '6h']","['8h', '7h']",,,1,1
670,Pre-Flop,1,-3430,3430,CALL,0,"['9h', '5d']","['7s', '6h']","['8h', '7h']",,,2,2
670,Flop,0,-3430,3430,CHECK,0,"['9h', '5d']","['7s', '6h']","['8h', '7h', '5h']",,,100,100
670,Flop,1,-3430,3430,CHECK,0,"['9h', '5d']","['7s', '6h']","['8h', '7h', '5h']",,,100,100
670,Turn,0,-3430,3430,CHECK,0,"['9h', '5d']","['7s', '6h']","['8h', '7h', '5h', '5s']",,,100,100
670,Turn,1,-3430,3430,CHECK,0,"['9h', '5d']","['7s', '6h']","['8h', '7h', '5h', '5s']",,,100,100
670,River,0,-3430,3430,CHECK,0,"['9h', '5d']","['7s', '6h']","['8h', '7h', '5h', '5s', '3d']",,,100,100
670,River,1,-3430,3430,CHECK,0,"['9h', '5d']","['7s', '6h']","['8h', '7h', '5h', '5s', '3d']",,,100,100
671,Pre-Flop,1,-3330,3330,CALL,0,"['5h', '4s']","['5d', '6s']","['2s', '4d']",,,1,1
671,Pre-Flop,0,-3330,3330,RAISE,98,"['5h', '4s']","['5d', '6s']","['2s', '4d']",,,2,2
671,Pre-Flop,1,-3330,3330,CALL,0,"['5h', '4s']","['5d', '6s']","['2s', '4d']",,,2,2
671,Flop,1,-3330,3330,CHECK,0,"['5h', '4s']","['5d', '6s']","['2s', '4d', '6d']",,,100,100
671,Flop,0,-3330,3330,CHECK,0,"['5h', '4s']","['5d', '6s']","['2s', '4d', '6d']",,,100,100
671,Turn,1,-3330,3330,CHECK,0,"['5h', '4s']","['5d', '6s']","['2s', '4d', '6d', '7d']",,,100,100
671,Turn,0,-3330,3330,CHECK,0,"['5h', '4s']","['5d', '6s']","['2s', '4d', '6d', '7d']",,,100,100
671,River,1,-3330,3330,CHECK,0,"['5h', '4s']","['5d', '6s']","['2s', '4d', '6d', '7d', '8s']",,,100,100
671,River,0,-3330,3330,CHECK,0,"['5h', '4s']","['5d', '6s']","['2s', '4d', '6d', '7d', '8s']",,,100,100
672,Pre-Flop,0,-3330,3330,RAISE,98,"['6s', '8s']","['7s', 'As']","['9h', '2s']",,,1,1
672,Pre-Flop,1,-3330,3330,CALL,0,"['6s', '8s']","['7s', 'As']","['9h', '2s']",,,2,2
672,Flop,0,-3330,3330,CHECK,0,"['6s', '8s']","['7s', 'As']","['9h', '2s', '9s']",,,100,100
672,Flop,1,-3330,3330,CHECK,0,"['6s', '8s']","['7s', 'As']","['9h', '2s', '9s']",,,100,100
672,Turn,0,-3330,3330,CHECK,0,"['6s', '8s']","['7s', 'As']","['9h', '2s', '9s', '7d']",,,100,100
672,Turn,1,-3330,3330,CHECK,0,"['6s', '8s']","['7s', 'As']","['9h', '2s', '9s', '7d']",,,100,100
672,River,0,-3330,3330,CHECK,0,"['6s', '8s']","['7s', 'As']","['9h', '2s', '9s', '7d', '6h']",,,100,100
672,River,1,-3330,3330,CHECK,0,"['6s', '8s']","['7s', 'As']","['9h', '2s', '9s', '7d', '6h']",,,100,100
673,Pre-Flop,1,-3430,3430,CALL,0,"['3s', '5s']","['8d', '9d']","['6h', '3h']",,,1,1
673,Pre-Flop,0,-3430,3430,RAISE,98,"['3s', '5s']","['8d', '9d']","['6h', '3h']",,,2,2
673,Pre-Flop,1,-3430,3430,CALL,0,"['3s', '5s']","['8d', '9d']","['6h', '3h']",,,2,2
673,Flop,1,-3430,3430,CHECK,0,"['3s', '5s']","['8d', '9d']","['6h', '3h', '6d']",,,100,100
673,Flop,0,-3430,3430,CHECK,0,"['3s', '5s']","['8d', '9d']","['6h', '3h', '6d']",,,100,100
673,Turn,1,-3430,3430,CHECK,0,"['3s', '5s']","['8d', '9d']","['6h', '3h', '6d', '5h']",,,100,100
673,Turn,0,-3430,3430,CHECK,0,"['3s', '5s']","['8d', '9d']","['6h', '3h', '6d', '5h']",,,100,100
673,River,1,-3430,3430,CHECK,0,"['3s', '5s']","['8d', '9d']","['6h', '3h', '6d', '5h', '7d']",,,100,100
673,River,0,-3430,3430,CHECK,0,"['3s', '5s']","['8d', '9d']","['6h', '3h', '6d', '5h', '7d']",,,100,100
674,Pre-Flop,0,-3530,3530,RAISE,98,"['2h', '9s']","['6h', '4s']","['8h', 'Ah']",,,1,1
674,Pre-Flop,1,-3530,3530,DISCARD,0,"['2h', '9s']","['6h', '4s']","['8h', 'Ah']",,,2,2
674,Pre-Flop,1,-3530,3530,FOLD,0,"['2h', '9s']","['5h', '4s']","['8h', 'Ah']",,6h,2,2
675,Pre-Flop,1,-3528,3528,CALL,0,"['Ad', '5d']","['2s', '6h']","['9h', '7h']",,,1,1
675,Pre-Flop,0,-3528,3528,RAISE,98,"['Ad', '5d']","['2s', '6h']","['9h', '7h']",,,2,2
